Cell name	Sample name	Condition	Stage	General_classification	PMN clusters	Expressed genes	Mitochondrial reads percent	Ribosomal reads percent	Total count
681946	CHRONIC_CTRL	CTRL	CHRONIC	Neutrophils	Cluster_1	1602	0.85349999999999993	0.1565	7030
56659	CHRONIC_CTRL	CTRL	CHRONIC	Neutrophils	Cluster_1	1533	0.55599999999999994	0.077600000000000002	7734
652679	CHRONIC_CTRL	CTRL	CHRONIC	Neutrophils	Cluster_1	1468	0.81600000000000006	0.036000000000000004	8333
616991	CHRONIC_CTRL	CTRL	CHRONIC	Neutrophils	Cluster_1	1449	0.81270000000000009	0.12190000000000001	7383
92311	CHRONIC_CTRL	CTRL	CHRONIC	Neutrophils	Cluster_1	1623	0.36280000000000001	0.12959999999999999	7717
140267	CHRONIC_CTRL	CTRL	CHRONIC	Neutrophils	Cluster_1	1593	1.4801	0.27350000000000002	6216
215723	CHRONIC_CTRL	CTRL	CHRONIC	Neutrophils	Cluster_1	1600	0.75190000000000001	0.10490000000000001	5719
803712	CHRONIC_CTRL	CTRL	CHRONIC	Neutrophils	Cluster_1	1707	0.26869999999999999	0.19400000000000001	6700
597884	CHRONIC_CTRL	CTRL	CHRONIC	Neutrophils	Cluster_1	1519	0.41529999999999995	0.24610000000000001	6501
40609	CHRONIC_CTRL	CTRL	CHRONIC	Neutrophils	Cluster_1	1815	0.52490000000000003	0.051199999999999996	7811
77760	CHRONIC_CTRL	CTRL	CHRONIC	Neutrophils	Cluster_1	1341	0.61599999999999999	0.070699999999999999	9902
276569	CHRONIC_CTRL	CTRL	CHRONIC	Neutrophils	Cluster_1	1412	1.2904	0	7362
514293	CHRONIC_CTRL	CTRL	CHRONIC	Neutrophils	Cluster_1	1453	0.48529999999999995	0.078700000000000006	7624
119585	CHRONIC_CTRL	CTRL	CHRONIC	Neutrophils	Cluster_1	1436	0.36499999999999999	0.24340000000000001	5753
4243	CHRONIC_CTRL	CTRL	CHRONIC	Neutrophils	Cluster_1	1607	0.67849999999999999	0.043800000000000006	9138
195845	CHRONIC_CTRL	CTRL	CHRONIC	Neutrophils	Cluster_1	1386	1.1718999999999999	0.25690000000000002	6229
209056	CHRONIC_CTRL	CTRL	CHRONIC	Neutrophils	Cluster_1	1393	0.27750000000000002	0.15610000000000002	5765
29289	CHRONIC_CTRL	CTRL	CHRONIC	Neutrophils	Cluster_1	1516	0.43509999999999999	0.10150000000000001	6895
770213	CHRONIC_CTRL	CTRL	CHRONIC	Neutrophils	Cluster_1	1328	0.65339999999999998	0.1037	9642
751285	CHRONIC_CTRL	CTRL	CHRONIC	Neutrophils	Cluster_1	1321	0.5302	0.066299999999999998	7544
75932	CHRONIC_CTRL	CTRL	CHRONIC	Neutrophils	Cluster_1	1410	0.96589999999999987	0.14959999999999998	7351
275183	CHRONIC_CTRL	CTRL	CHRONIC	Neutrophils	Cluster_1	1499	0.73880000000000001	0.1767	6226
836090	CHRONIC_CTRL	CTRL	CHRONIC	Neutrophils	Cluster_1	1514	0.34429999999999999	0.1183	9295
302880	CHRONIC_CTRL	CTRL	CHRONIC	Neutrophils	Cluster_1	1482	0.19819999999999999	0.1321	6055
801170	CHRONIC_CTRL	CTRL	CHRONIC	Neutrophils	Cluster_1	1603	0.33080000000000004	0.189	6349
686836	CHRONIC_CTRL	CTRL	CHRONIC	Neutrophils	Cluster_1	1546	0.54590000000000005	0.12739999999999999	10992
257085	CHRONIC_CTRL	CTRL	CHRONIC	Neutrophils	Cluster_1	1383	0.81609999999999994	0.28310000000000002	6004
417614	CHRONIC_CTRL	CTRL	CHRONIC	Neutrophils	Cluster_1	1481	0.90119999999999989	0.10009999999999999	7989
619814	CHRONIC_CTRL	CTRL	CHRONIC	Neutrophils	Cluster_1	1376	0.76280000000000003	0.064600000000000005	7735
332928	CHRONIC_CTRL	CTRL	CHRONIC	Neutrophils	Cluster_1	1521	1.3131999999999999	0.21080000000000002	6168
708067	CHRONIC_CTRL	CTRL	CHRONIC	Neutrophils	Cluster_1	1493	0.37109999999999999	0.106	7546
767468	CHRONIC_CTRL	CTRL	CHRONIC	Neutrophils	Cluster_1	1545	0.49890000000000001	0.1361	6615
772293	CHRONIC_CTRL	CTRL	CHRONIC	Neutrophils	Cluster_1	1486	0.42870000000000003	0.21429999999999999	6065
539906	CHRONIC_CTRL	CTRL	CHRONIC	Neutrophils	Cluster_1	1437	1.4406000000000001	0.015799999999999998	6317
580370	CHRONIC_CTRL	CTRL	CHRONIC	Neutrophils	Cluster_1	1462	0.63580000000000003	0.36559999999999998	6291
191017	CHRONIC_CTRL	CTRL	CHRONIC	Neutrophils	Cluster_1	1560	0.41009999999999996	0.060800000000000007	6583
674485	CHRONIC_CTRL	CTRL	CHRONIC	Neutrophils	Cluster_1	1455	0.58009999999999995	0.069599999999999995	8619
819124	CHRONIC_CTRL	CTRL	CHRONIC	Neutrophils	Cluster_1	1511	0.2772	0.039599999999999996	7576
718883	CHRONIC_CTRL	CTRL	CHRONIC	Neutrophils	Cluster_1	1540	0.54830000000000001	0.16750000000000001	6566
435598	CHRONIC_CTRL	CTRL	CHRONIC	Neutrophils	Cluster_1	1531	0.87509999999999999	0.22339999999999999	5371
649345	CHRONIC_CTRL	CTRL	CHRONIC	Neutrophils	Cluster_1	1517	0.67860000000000009	0.1293	6189
148245	CHRONIC_CTRL	CTRL	CHRONIC	Neutrophils	Cluster_1	1613	1.2115	0.18099999999999999	7181
608362	CHRONIC_CTRL	CTRL	CHRONIC	Neutrophils	Cluster_1	1457	1.0563	0.078200000000000006	7668
623372	CHRONIC_CTRL	CTRL	CHRONIC	Neutrophils	Cluster_1	1525	1.2234	0.2346	5967
808321	CHRONIC_CTRL	CTRL	CHRONIC	Neutrophils	Cluster_1	1481	0.78709999999999991	0.25630000000000003	5463
533317	CHRONIC_CTRL	CTRL	CHRONIC	Neutrophils	Cluster_1	1348	0.42519999999999997	0.09920000000000001	7056
242716	CHRONIC_CTRL	CTRL	CHRONIC	Neutrophils	Cluster_1	1403	0.59460000000000002	0.089200000000000002	6727
4670	CHRONIC_CTRL	CTRL	CHRONIC	Neutrophils	Cluster_1	1482	0.43949999999999995	0.10050000000000001	7963
248459	CHRONIC_CTRL	CTRL	CHRONIC	Neutrophils	Cluster_1	1417	0.35220000000000001	0.11210000000000001	6246
210013	CHRONIC_CTRL	CTRL	CHRONIC	Neutrophils	Cluster_1	1546	0.54889999999999994	0.071599999999999997	8381
654563	CHRONIC_CTRL	CTRL	CHRONIC	Neutrophils	Cluster_1	1607	0.46439999999999998	0.13060000000000002	6890
155867	CHRONIC_CTRL	CTRL	CHRONIC	Neutrophils	Cluster_1	1520	0.31040000000000001	0.1265	8699
65312	CHRONIC_CTRL	CTRL	CHRONIC	Neutrophils	Cluster_1	1421	0.46820000000000006	0.078	6407
695306	CHRONIC_CTRL	CTRL	CHRONIC	Neutrophils	Cluster_1	1326	0.76569999999999994	0.10510000000000001	6661
81226	CHRONIC_CTRL	CTRL	CHRONIC	Neutrophils	Cluster_1	1468	0.6744	0.2248	5338
57311	CHRONIC_CTRL	CTRL	CHRONIC	Neutrophils	Cluster_1	1271	0.7046	0.1203	5819
542547	CHRONIC_CTRL	CTRL	CHRONIC	Neutrophils	Cluster_1	1546	0.31129999999999997	0.044499999999999998	11244
257056	CHRONIC_CTRL	CTRL	CHRONIC	Neutrophils	Cluster_1	1382	0.90910000000000002	0.062299999999999994	8030
775518	CHRONIC_CTRL	CTRL	CHRONIC	Neutrophils	Cluster_1	1455	0.52890000000000004	0.15870000000000001	5672
861915	CHRONIC_CTRL	CTRL	CHRONIC	Neutrophils	Cluster_1	1620	0.48830000000000001	0.0814	6144
283771	CHRONIC_CTRL	CTRL	CHRONIC	Neutrophils	Cluster_1	1368	1.1818	0.12440000000000001	6431
840994	CHRONIC_CTRL	CTRL	CHRONIC	Neutrophils	Cluster_1	1240	0.8589	0.088800000000000004	6753
250042	CHRONIC_CTRL	CTRL	CHRONIC	Neutrophils	Cluster_1	1405	1.4121999999999999	0.23540000000000003	5948
95268	CHRONIC_CTRL	CTRL	CHRONIC	Neutrophils	Cluster_1	1709	0.63160000000000005	0.2369	6333
251531	CHRONIC_CTRL	CTRL	CHRONIC	Neutrophils	Cluster_1	1689	0.96139999999999992	0.12719999999999998	7073
475202	CHRONIC_CTRL	CTRL	CHRONIC	Neutrophils	Cluster_1	1406	0.76940000000000008	0.10039999999999999	5979
333197	CHRONIC_CTRL	CTRL	CHRONIC	Neutrophils	Cluster_1	1360	1.0385	0.11360000000000001	6163
676912	CHRONIC_CTRL	CTRL	CHRONIC	Neutrophils	Cluster_1	1433	0.61919999999999997	0.2382	6298
229272	CHRONIC_CTRL	CTRL	CHRONIC	Neutrophils	Cluster_1	1471	0.2208	0.1767	6793
299316	CHRONIC_CTRL	CTRL	CHRONIC	Neutrophils	Cluster_1	1392	0.54889999999999994	0.1928	6741
796969	CHRONIC_CTRL	CTRL	CHRONIC	Neutrophils	Cluster_1	1519	0.38899999999999996	0.1341	7455
621659	CHRONIC_CTRL	CTRL	CHRONIC	Neutrophils	Cluster_1	1374	0.78370000000000006	0.1787	7273
816802	CHRONIC_CTRL	CTRL	CHRONIC	Neutrophils	Cluster_1	1343	0.37929999999999997	0.22020000000000001	8173
440536	CHRONIC_CTRL	CTRL	CHRONIC	Neutrophils	Cluster_1	1405	0.96279999999999999	0.1605	6855
259130	CHRONIC_CTRL	CTRL	CHRONIC	Neutrophils	Cluster_1	1520	0.75290000000000001	0.1298	7704
863040	CHRONIC_CTRL	CTRL	CHRONIC	Neutrophils	Cluster_1	1478	0.26950000000000002	0.1497	6678
287718	CHRONIC_CTRL	CTRL	CHRONIC	Neutrophils	Cluster_1	1502	0.44240000000000002	0.1416	5651
729001	CHRONIC_CTRL	CTRL	CHRONIC	Neutrophils	Cluster_1	1331	0.28489999999999999	0.28489999999999999	6317
651625	CHRONIC_CTRL	CTRL	CHRONIC	Neutrophils	Cluster_1	1563	0.43709999999999999	0.10200000000000001	6863
623656	CHRONIC_CTRL	CTRL	CHRONIC	Neutrophils	Cluster_1	1451	0.51700000000000002	0.1817	7156
810981	CHRONIC_CTRL	CTRL	CHRONIC	Neutrophils	Cluster_1	1404	0.5091	0.0848	5893
604369	CHRONIC_CTRL	CTRL	CHRONIC	Neutrophils	Cluster_1	1555	1.0861000000000001	0.26329999999999998	6077
93540	CHRONIC_CTRL	CTRL	CHRONIC	Neutrophils	Cluster_2	1459	0.92599999999999993	0.13489999999999999	11123
811527	CHRONIC_CTRL	CTRL	CHRONIC	Neutrophils	Cluster_1	1429	0.80169999999999997	0.061700000000000005	6486
767179	CHRONIC_CTRL	CTRL	CHRONIC	Neutrophils	Cluster_1	1304	0.57150000000000001	0.15129999999999999	5949
671843	CHRONIC_CTRL	CTRL	CHRONIC	Neutrophils	Cluster_1	1511	0.4778	0.10239999999999999	5860
799757	CHRONIC_CTRL	CTRL	CHRONIC	Neutrophils	Cluster_1	1317	1.2153	0.0935	6418
506795	CHRONIC_CTRL	CTRL	CHRONIC	Neutrophils	Cluster_1	1311	1.1141000000000001	0.079600000000000004	7540
765460	CHRONIC_CTRL	CTRL	CHRONIC	Neutrophils	Cluster_1	1447	0.17430000000000001	0.058100000000000006	6883
179900	CHRONIC_CTRL	CTRL	CHRONIC	Neutrophils	Cluster_1	1603	0.48019999999999996	0.10980000000000001	7289
86617	CHRONIC_CTRL	CTRL	CHRONIC	Neutrophils	Cluster_1	1411	0.32339999999999997	0.098799999999999999	11133
295807	CHRONIC_CTRL	CTRL	CHRONIC	Neutrophils	Cluster_1	1354	0.84220000000000006	0.050299999999999997	7955
715002	CHRONIC_CTRL	CTRL	CHRONIC	Neutrophils	Cluster_1	1481	0.78370000000000006	0.11199999999999999	6252
673847	CHRONIC_CTRL	CTRL	CHRONIC	Neutrophils	Cluster_1	1372	0.87770000000000004	0.12290000000000001	5697
56039	CHRONIC_CTRL	CTRL	CHRONIC	Neutrophils	Cluster_1	1470	0.57240000000000002	0.08589999999999999	10482
439779	CHRONIC_CTRL	CTRL	CHRONIC	Neutrophils	Cluster_1	1377	0.77260000000000006	0.1166	6860
193563	CHRONIC_CTRL	CTRL	CHRONIC	Neutrophils	Cluster_1	1291	0.55909999999999993	0.11509999999999999	6081
75048	CHRONIC_CTRL	CTRL	CHRONIC	Neutrophils	Cluster_1	1341	0.2949	0.14749999999999999	6103
691027	CHRONIC_CTRL	CTRL	CHRONIC	Neutrophils	Cluster_1	1419	0.78869999999999996	0.1109	8115
17836	CHRONIC_CTRL	CTRL	CHRONIC	Neutrophils	Cluster_1	1466	0.53280000000000005	0.1903	5255
266813	CHRONIC_CTRL	CTRL	CHRONIC	Neutrophils	Cluster_1	1290	0.88149999999999995	0.10120000000000001	6920
250467	CHRONIC_CTRL	CTRL	CHRONIC	Neutrophils	Cluster_1	1312	0.57879999999999998	0.16800000000000001	5356
623555	CHRONIC_CTRL	CTRL	CHRONIC	Neutrophils	Cluster_1	1470	0.59089999999999998	0.17860000000000001	7277
512673	CHRONIC_CTRL	CTRL	CHRONIC	Neutrophils	Cluster_1	1318	0.29599999999999999	0.17760000000000001	6757
322537	CHRONIC_CTRL	CTRL	CHRONIC	Neutrophils	Cluster_1	1372	0.67159999999999997	0.1966	6105
286272	CHRONIC_CTRL	CTRL	CHRONIC	Neutrophils	Cluster_1	1257	0.23370000000000002	0.20030000000000001	5991
369755	CHRONIC_CTRL	CTRL	CHRONIC	Neutrophils	Cluster_1	1292	1.3267	0.073700000000000002	6784
824977	CHRONIC_CTRL	CTRL	CHRONIC	Neutrophils	Cluster_1	1425	0.39219999999999999	0.22629999999999997	6629
778530	CHRONIC_CTRL	CTRL	CHRONIC	Neutrophils	Cluster_1	1686	0.5706	0.19020000000000001	6309
404172	CHRONIC_CTRL	CTRL	CHRONIC	Neutrophils	Cluster_1	1431	1.0002	0.053600000000000002	5599
596450	CHRONIC_CTRL	CTRL	CHRONIC	Neutrophils	Cluster_1	1418	0.42700000000000005	0.098500000000000004	6089
78830	CHRONIC_CTRL	CTRL	CHRONIC	Neutrophils	Cluster_1	1406	0.78969999999999996	0.11850000000000001	7598
16594	CHRONIC_CTRL	CTRL	CHRONIC	Neutrophils	Cluster_1	1336	0.47370000000000001	0.081199999999999994	7389
364138	CHRONIC_CTRL	CTRL	CHRONIC	Neutrophils	Cluster_1	1296	0.41859999999999997	0.1142	7883
165323	CHRONIC_CTRL	CTRL	CHRONIC	Neutrophils	Cluster_1	1425	0.78200000000000003	0.07110000000000001	7033
75548	CHRONIC_CTRL	CTRL	CHRONIC	Neutrophils	Cluster_1	1258	0.6129	0.11739999999999999	7668
303802	CHRONIC_CTRL	CTRL	CHRONIC	Neutrophils	Cluster_1	1378	0.40910000000000002	0.028200000000000003	7089
145382	CHRONIC_CTRL	CTRL	CHRONIC	Neutrophils	Cluster_1	1352	0.54220000000000002	0.072300000000000003	5533
363059	CHRONIC_CTRL	CTRL	CHRONIC	Neutrophils	Cluster_1	1377	0.49540000000000001	0.099099999999999994	7065
246660	CHRONIC_CTRL	CTRL	CHRONIC	Neutrophils	Cluster_1	1304	0.51029999999999998	0.13789999999999999	7250
621269	CHRONIC_CTRL	CTRL	CHRONIC	Neutrophils	Cluster_1	1676	1.0222	0.26289999999999997	6848
502376	CHRONIC_CTRL	CTRL	CHRONIC	Neutrophils	Cluster_1	1345	0.80879999999999996	0.076300000000000007	6553
59002	CHRONIC_CTRL	CTRL	CHRONIC	Neutrophils	Cluster_1	1335	0.38019999999999998	0.050699999999999995	7890
841998	CHRONIC_CTRL	CTRL	CHRONIC	Neutrophils	Cluster_1	1355	0.8345999999999999	0.1855	6470
273013	CHRONIC_CTRL	CTRL	CHRONIC	Neutrophils	Cluster_1	1250	1.6483999999999999	0.1057	4732
600538	CHRONIC_CTRL	CTRL	CHRONIC	Neutrophils	Cluster_1	1185	0.74309999999999998	0.082600000000000007	6056
727984	CHRONIC_CTRL	CTRL	CHRONIC	Neutrophils	Cluster_1	1282	0.83809999999999996	0.1552	6443
769370	CHRONIC_CTRL	CTRL	CHRONIC	Neutrophils	Cluster_1	1484	0.29699999999999999	0.1633	6735
571109	CHRONIC_CTRL	CTRL	CHRONIC	Neutrophils	Cluster_1	1388	1.1156999999999999	0.1321	6812
122438	CHRONIC_CTRL	CTRL	CHRONIC	Neutrophils	Cluster_1	1268	0.51869999999999994	0.15560000000000002	5784
369771	CHRONIC_CTRL	CTRL	CHRONIC	Neutrophils	Cluster_1	1239	0.60289999999999999	0.21389999999999998	5142
708810	CHRONIC_CTRL	CTRL	CHRONIC	Neutrophils	Cluster_1	1575	0.4163	0.1804	7206
615303	CHRONIC_CTRL	CTRL	CHRONIC	Neutrophils	Cluster_1	1525	0.5413	0.20530000000000001	5357
297326	CHRONIC_CTRL	CTRL	CHRONIC	Neutrophils	Cluster_1	1376	0.73639999999999994	0.25070000000000003	6382
113857	CHRONIC_CTRL	CTRL	CHRONIC	Neutrophils	Cluster_1	1621	0.60860000000000003	0.14799999999999999	6080
745138	CHRONIC_CTRL	CTRL	CHRONIC	Neutrophils	Cluster_1	1442	1.2139	0.15410000000000001	5190
641436	CHRONIC_CTRL	CTRL	CHRONIC	Neutrophils	Cluster_1	1492	0.62519999999999998	0.14430000000000001	6238
557188	CHRONIC_CTRL	CTRL	CHRONIC	Neutrophils	Cluster_1	1320	0.3669	0.095699999999999993	6269
43611	CHRONIC_CTRL	CTRL	CHRONIC	Neutrophils	Cluster_1	1481	0.77169999999999994	0.21180000000000002	6609
547580	CHRONIC_CTRL	CTRL	CHRONIC	Neutrophils	Cluster_1	1403	0.53849999999999998	0	5757
25462	CHRONIC_CTRL	CTRL	CHRONIC	Neutrophils	Cluster_1	1262	0.68369999999999997	0.096000000000000002	8337
225164	CHRONIC_CTRL	CTRL	CHRONIC	Neutrophils	Cluster_1	1534	0.69079999999999997	0.1802	6659
345726	CHRONIC_CTRL	CTRL	CHRONIC	Neutrophils	Cluster_1	1445	0.58190000000000008	0.062899999999999998	6359
156735	CHRONIC_CTRL	CTRL	CHRONIC	Neutrophils	Cluster_1	1384	0.47070000000000001	0.10089999999999999	5949
826798	CHRONIC_CTRL	CTRL	CHRONIC	Neutrophils	Cluster_1	1402	0.83409999999999995	0.23280000000000001	5155
26506	CHRONIC_CTRL	CTRL	CHRONIC	Neutrophils	Cluster_1	1251	0.74629999999999996	0.093300000000000008	5360
61810	CHRONIC_CTRL	CTRL	CHRONIC	Neutrophils	Cluster_1	1456	0.67200000000000004	0.13780000000000001	5804
364658	CHRONIC_CTRL	CTRL	CHRONIC	Neutrophils	Cluster_1	1428	0.5907	0.2737	6941
146349	CHRONIC_CTRL	CTRL	CHRONIC	Neutrophils	Cluster_1	1315	0.88100000000000001	0.089400000000000007	7832
872427	CHRONIC_CTRL	CTRL	CHRONIC	Neutrophils	Cluster_1	1381	1.8828	0.23050000000000001	5205
375937	CHRONIC_CTRL	CTRL	CHRONIC	Neutrophils	Cluster_1	1378	0.90570000000000006	0.35849999999999999	5300
99998	CHRONIC_CTRL	CTRL	CHRONIC	Neutrophils	Cluster_1	1339	0.69920000000000004	0.10200000000000001	6865
377116	CHRONIC_CTRL	CTRL	CHRONIC	Neutrophils	Cluster_1	1424	0.1716	0.1201	5829
157959	CHRONIC_CTRL	CTRL	CHRONIC	Neutrophils	Cluster_1	1437	0.40899999999999997	0.18179999999999999	6602
835970	CHRONIC_CTRL	CTRL	CHRONIC	Neutrophils	Cluster_1	1246	0.80499999999999994	0.13639999999999999	7329
273561	CHRONIC_CTRL	CTRL	CHRONIC	Neutrophils	Cluster_1	1298	0.90310000000000012	0.28100000000000003	4983
866064	CHRONIC_CTRL	CTRL	CHRONIC	Neutrophils	Cluster_1	1396	0.67489999999999994	0.1459	5482
644242	CHRONIC_CTRL	CTRL	CHRONIC	Neutrophils	Cluster_1	1368	0.39540000000000003	0.041200000000000001	12139
105576	CHRONIC_CTRL	CTRL	CHRONIC	Neutrophils	Cluster_1	1285	0.46200000000000002	0.042000000000000003	7143
531267	CHRONIC_CTRL	CTRL	CHRONIC	Neutrophils	Cluster_1	1392	0.52400000000000002	0.074899999999999994	6679
721339	CHRONIC_CTRL	CTRL	CHRONIC	Neutrophils	Cluster_1	1459	0.27550000000000002	0.1205	5807
322589	CHRONIC_CTRL	CTRL	CHRONIC	Neutrophils	Cluster_1	1391	0.6502	0.11210000000000001	8920
678834	CHRONIC_CTRL	CTRL	CHRONIC	Neutrophils	Cluster_1	1334	1.3644000000000001	0.14979999999999999	6010
446921	CHRONIC_CTRL	CTRL	CHRONIC	Neutrophils	Cluster_1	1379	0.78059999999999996	0.13420000000000001	8199
187219	CHRONIC_CTRL	CTRL	CHRONIC	Neutrophils	Cluster_1	1269	0.5081	0.1452	5511
174605	CHRONIC_CTRL	CTRL	CHRONIC	Neutrophils	Cluster_1	1157	0.65549999999999997	0.0683	7323
474570	CHRONIC_CTRL	CTRL	CHRONIC	Neutrophils	Cluster_1	1376	0.33549999999999996	0.12359999999999999	5663
871472	CHRONIC_CTRL	CTRL	CHRONIC	Neutrophils	Cluster_1	1710	0.78270000000000006	0.10740000000000001	6516
874973	CHRONIC_CTRL	CTRL	CHRONIC	Neutrophils	Cluster_1	1433	0.1714	0.1028	5836
604234	CHRONIC_CTRL	CTRL	CHRONIC	Neutrophils	Cluster_1	1430	0.2369	0.14580000000000001	5487
441275	CHRONIC_CTRL	CTRL	CHRONIC	Neutrophils	Cluster_1	1469	0.44980000000000003	0.3498	6003
327810	CHRONIC_CTRL	CTRL	CHRONIC	Neutrophils	Cluster_1	1362	0.49049999999999994	0.21020000000000003	5708
446692	CHRONIC_CTRL	CTRL	CHRONIC	Neutrophils	Cluster_1	1301	0.30320000000000003	0.055099999999999996	7255
487927	CHRONIC_CTRL	CTRL	CHRONIC	Neutrophils	Cluster_1	1394	0.85850000000000004	0.13350000000000001	5242
643280	CHRONIC_CTRL	CTRL	CHRONIC	Neutrophils	Cluster_1	1367	0.39179999999999998	0.084000000000000005	7147
796309	CHRONIC_CTRL	CTRL	CHRONIC	Neutrophils	Cluster_1	1491	0.4078	0.16309999999999999	6130
796039	CHRONIC_CTRL	CTRL	CHRONIC	Neutrophils	Cluster_1	1535	0.39069999999999999	0.055800000000000002	5375
185219	CHRONIC_CTRL	CTRL	CHRONIC	Neutrophils	Cluster_1	1250	0.63759999999999994	0.11739999999999999	5960
328090	CHRONIC_CTRL	CTRL	CHRONIC	Neutrophils	Cluster_1	1300	0.82169999999999999	0.17860000000000001	5598
673458	CHRONIC_CTRL	CTRL	CHRONIC	Neutrophils	Cluster_1	1387	0.61909999999999998	0.14150000000000001	5653
379130	CHRONIC_CTRL	CTRL	CHRONIC	Neutrophils	Cluster_1	1262	1.3003	0.085499999999999993	5845
89854	CHRONIC_CTRL	CTRL	CHRONIC	Neutrophils	Cluster_1	1271	0.69769999999999999	0.155	5160
436605	CHRONIC_CTRL	CTRL	CHRONIC	Neutrophils	Cluster_1	1375	0.71699999999999997	0.17530000000000001	6276
872795	CHRONIC_CTRL	CTRL	CHRONIC	Neutrophils	Cluster_1	1346	0.54180000000000006	0.15479999999999999	5168
36764	CHRONIC_CTRL	CTRL	CHRONIC	Neutrophils	Cluster_1	1356	0.7429	0.17329999999999998	8077
493579	CHRONIC_CTRL	CTRL	CHRONIC	Neutrophils	Cluster_1	1337	0.71260000000000001	0.077499999999999999	6455
779843	CHRONIC_CTRL	CTRL	CHRONIC	Neutrophils	Cluster_1	1418	0.31120000000000003	0.081900000000000001	6106
21809	CHRONIC_CTRL	CTRL	CHRONIC	Neutrophils	Cluster_1	1293	1.1136999999999999	0.091499999999999998	6555
15011	CHRONIC_CTRL	CTRL	CHRONIC	Neutrophils	Cluster_1	1444	0.45659999999999995	0.10540000000000001	5694
327313	CHRONIC_CTRL	CTRL	CHRONIC	Neutrophils	Cluster_1	1445	0.34659999999999996	0.18159999999999998	6058
87321	CHRONIC_CTRL	CTRL	CHRONIC	Neutrophils	Cluster_1	1472	0.36599999999999999	0.19170000000000001	5738
271615	CHRONIC_CTRL	CTRL	CHRONIC	Neutrophils	Cluster_1	1409	0.18429999999999999	0.048500000000000001	10307
59770	CHRONIC_CTRL	CTRL	CHRONIC	Neutrophils	Cluster_1	1670	0.39079999999999998	0.21489999999999998	5118
287666	CHRONIC_CTRL	CTRL	CHRONIC	Neutrophils	Cluster_1	1309	0.39830000000000004	0.17069999999999999	5273
42132	CHRONIC_CTRL	CTRL	CHRONIC	Neutrophils	Cluster_1	1343	0.32390000000000002	0.060700000000000004	9881
167885	CHRONIC_CTRL	CTRL	CHRONIC	Neutrophils	Cluster_1	1253	1.4288000000000001	0.12659999999999999	5529
251357	CHRONIC_CTRL	CTRL	CHRONIC	Neutrophils	Cluster_1	1318	0.67689999999999995	0.22560000000000002	5318
701195	CHRONIC_CTRL	CTRL	CHRONIC	Neutrophils	Cluster_1	1309	0.3286	0.029899999999999999	6696
710817	CHRONIC_CTRL	CTRL	CHRONIC	Neutrophils	Cluster_1	1376	1.0588	0.085800000000000001	6989
232692	CHRONIC_CTRL	CTRL	CHRONIC	Neutrophils	Cluster_1	1335	0.61419999999999997	0.19919999999999999	6024
256931	CHRONIC_CTRL	CTRL	CHRONIC	Neutrophils	Cluster_1	1278	1.5565	0.24979999999999997	5204
134518	CHRONIC_CTRL	CTRL	CHRONIC	Neutrophils	Cluster_1	1216	0.89549999999999996	0.11939999999999999	6700
844431	CHRONIC_CTRL	CTRL	CHRONIC	Neutrophils	Cluster_1	1174	0.42310000000000003	0.058400000000000001	6854
625630	CHRONIC_CTRL	CTRL	CHRONIC	Neutrophils	Cluster_1	1308	0.28869999999999996	0.096199999999999994	6235
822060	CHRONIC_CTRL	CTRL	CHRONIC	Neutrophils	Cluster_1	1323	0.67430000000000001	0.051900000000000002	5784
468033	CHRONIC_CTRL	CTRL	CHRONIC	Neutrophils	Cluster_1	1241	0.40220000000000006	0.074499999999999997	6713
549952	CHRONIC_CTRL	CTRL	CHRONIC	Neutrophils	Cluster_1	1316	0.61749999999999994	0.088200000000000001	5668
701021	CHRONIC_CTRL	CTRL	CHRONIC	Neutrophils	Cluster_1	1259	0.75619999999999998	0.21789999999999998	7802
234704	CHRONIC_CTRL	CTRL	CHRONIC	Neutrophils	Cluster_1	1294	0.48869999999999997	0.078799999999999995	6344
147331	CHRONIC_CTRL	CTRL	CHRONIC	Neutrophils	Cluster_1	1504	0.47189999999999999	0.1888	5298
293996	CHRONIC_CTRL	CTRL	CHRONIC	Neutrophils	Cluster_1	1324	0.64660000000000006	0.10490000000000001	5722
701381	CHRONIC_CTRL	CTRL	CHRONIC	Neutrophils	Cluster_1	1243	0.55430000000000001	0.14300000000000002	5593
319943	CHRONIC_CTRL	CTRL	CHRONIC	Neutrophils	Cluster_1	1430	0.21320000000000003	0.12179999999999999	6566
585647	CHRONIC_CTRL	CTRL	CHRONIC	Neutrophils	Cluster_1	1340	0.58160000000000001	0.091799999999999993	6534
668578	CHRONIC_CTRL	CTRL	CHRONIC	Neutrophils	Cluster_1	1309	0.67930000000000001	0.43030000000000002	4416
816761	CHRONIC_CTRL	CTRL	CHRONIC	Neutrophils	Cluster_1	1256	0.76490000000000002	0.1366	7321
421229	CHRONIC_CTRL	CTRL	CHRONIC	Neutrophils	Cluster_1	1359	0.26069999999999999	0.22060000000000002	4987
638985	CHRONIC_CTRL	CTRL	CHRONIC	Neutrophils	Cluster_1	1341	0.84419999999999995	0.1013	5923
565591	CHRONIC_CTRL	CTRL	CHRONIC	Neutrophils	Cluster_1	1434	0.85850000000000004	0.35120000000000001	5125
63835	CHRONIC_CTRL	CTRL	CHRONIC	Neutrophils	Cluster_2	1401	0.72799999999999998	0.1106	10852
